Tweet,Subjectivity,Label,Sentiment Polarity
"RT @TheAceOfKnaves7: Mbappe was born in 99 in France. 

Dida played at the ‘98 World Cup in France. 

I’ll just leave this here 🤷🏾‍♂️... ht…",0.0,Negative,0.0
"Via @nytimes: Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/NjgjHC1nTq https://t.co/bhh80wJFVg",0.0,Negative,0.0
France is going to with the World Cup Change my mind 😐,0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/PBtWfiGX5b",0.0,Negative,0.0
"RT @TheAceOfKnaves7: Mbappe was born in 99 in France. 

Dida played at the ‘98 World Cup in France. 

I’ll just leave this here 🤷🏾‍♂️... ht…",0.0,Negative,0.0
"RT @goal: Adil Rami doesn't see much chance of Cavani returning to face France #WorldCup

https://t.co/8K9UfeluDb",0.2,Positive,0.2
"RT @FootyyWorld: 🇫🇷 1998: France WIN World Cup
🇫🇷 2002: France OUT in Group Stage

🇮🇹 2006: Italy WIN World Cup
🇮🇹 2010: Italy OUT in Group…",0.4,Positive,0.8
"RT @inlandemperor: Several of the remaining European teams in the World Cup—France, Belgium and England—are reliant on players from their f…",0.0,Negative,0.0
"RT @MrChampionBwoy: France, with 12 of its 23 players having African ancestry, is the World Cup’s last-standing “African” team https://t.co…",0.0,Negative,0.0
RT @GoalcomNigeria: Cavani will have to 'destroy science' to face France - Rami https://t.co/EOyeu4CBhH https://t.co/J63EYawyZJ,0.0,Negative,-0.2
@MoseleyOwl @aylesburyowl We beat France to make it out of a group with you (World Cup semifinalists two years befo… https://t.co/ohlZkTDbmg,0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/sBxDtm9GC6 https://t.co/mIgzQn8GvN",0.0,Negative,0.0
"RT @TheUndefeated: France, with 12 of its 23 players having African ancestry, is the #WorldCup’s last-standing ""African"" team.
https://t.co…",0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/6cTVGJqRNx via nytimes",0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/AhncTowAN8",0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/ZyDJGic6bl",0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere https://t.co/tvRN7Uo3p5",0.0,Negative,0.0
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere (NY Times) https://t.co/4RlrDqIJV5",0.0,Negative,0.0
"RT @TheUndefeated: France, with 12 of its 23 players having African ancestry, is the #WorldCup’s last-standing ""African"" team.
https://t.co…",0.0,Negative,0.0
"RT @EvrenCu2: FIFA WORLD CUP AIRDROP 
#airdrop #cryptocurrency @BitcoinWSpectrm @Alen54635157 
@Airdropalertcom 
Brazil &gt;&gt;&gt; 15,000 BWS
Fran…",0.0,Negative,0.0
"RT @TheUndefeated: France, with 12 of its 23 players having African ancestry, is the #WorldCup’s last-standing ""African"" team.
https://t.co…",0.0,Negative,0.0
Panini's FIFA World Cup France 1998 Stickers: No.297 - Penev on eBid United Kingdom | 172317790 - https://t.co/6Cm5RKdVsR via @eBid #eBid,0.0,Negative,0.0
Watching full replay of the France-Argentina World Cup match that I missed live and catching up on email this morning,0.65,Positive,0.3621212121212121
"Benjamin Pavard, and His World Cup Highlight, Came Out of Nowhere Pavard, a 22-y  https://t.co/tuBo09mIfK",0.0,Negative,0.0
RT @espn: Kylian Mbappe has plans for his World Cup bonus. https://t.co/gAbqaztjTv https://t.co/t6RDKqg5Jh,0.0,Negative,0.0
"RT @TheUndefeated: France, with 12 of its 23 players having African ancestry, is the #WorldCup’s last-standing ""African"" team.
https://t.co…",0.0,Negative,0.0
@K1Says To gather Nigeria's fan support for France in winning the World Cup.. Lol,0.725,Positive,0.65
RT @Lucid_Analytics: Probabilities for each nation to advance to each remaining round of the 2018 World Cup. Croatia are now 3rd favorites…,0.2,Negative,-0.1
FIFA World Cup 2018: France-Uruguay pits speed vs. defense in World Cup quarters https://t.co/J3G9xu92aC,0.0,Negative,0.0
"France and Uruguay
World Cup 66
First round https://t.co/50smv7ovrG",0.3666666666666667,Positive,0.024999999999999994
Tbh I want France to win the World Cup,0.4,Positive,0.8
"France, with 12 of its 23 players having African ancestry, is the #WorldCup’s last-standing ""African"" team.
https://t.co/26ZjrFcoYq",0.0,Negative,0.0
RT @DN_Football: How Mbappe is sprinting towards superstar status at #WorldCup. https://t.co/O0oxqOW4Zf https://t.co/YjSNOtgjy9,0.0,Negative,0.0
"RT @FOXSports: The FIFA World Cup is down to the Quarterfinals this Friday on FS1!

First at 9am ET, Uruguay tries to shutdown France's ele…",0.34074074074074073,Negative,-0.014814814814814828
