Tweet,Subjectivity,Label,Sentiment Polarity
"#BRA vs #BEL this weekend &amp; here's what #TeamFT Suggests..⚽️

£10 returns with a win ✅
£20 in free bets ✅… https://t.co/ugNqL5NKjP",0.6000000000000001,Positive,0.6000000000000001
"RT @hugolowell: Belgium ready for defining game against Brazil, says Vincent Kompany. My report from Moscow for @theipaper @ipapersport: ht…",0.45,Negative,-0.1
"RT @FOXSports: The FIFA World Cup is down to the Quarterfinals this Friday on FS1!

First at 9am ET, Uruguay tries to shutdown France's ele…",0.34074074074074073,Negative,-0.014814814814814828
"RT @FOXSports: The FIFA World Cup is down to the Quarterfinals this Friday on FS1!

First at 9am ET, Uruguay tries to shutdown France's ele…",0.34074074074074073,Negative,-0.014814814814814828
"RT @Hazpillian: So here's my video ahead of the clash this Friday. RT, like, share it...

The Conclusion ● Hazard vs Neymar ● BELGIUM vs BR…",0.0,Negative,0.0
"RT @Dewa_Klasik: After losing 3-2 to Belgium and being eliminated from the World Cup, Japan left their changing room spotless.... With a 't…",0.0,Negative,0.0
"RT @youssefelhadidy: England fans thinking they’re winning the world cup after two wins against Panama and Tunisia, loss to Belgium and a d…",0.475,Positive,0.4
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
"RT @FOXSports: The FIFA World Cup is down to the Quarterfinals this Friday on FS1!

First at 9am ET, Uruguay tries to shutdown France's ele…",0.34074074074074073,Negative,-0.014814814814814828
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
RT @DaveWallsworth: Well done Belgium but what a superb effort and game by Japan.... This World Cup is really getting going now... 😄⚽️ Mass…,0.5333333333333333,Positive,0.26666666666666666
ESPN Willian aiming to end World Cup dream for Chelsea teammates on Belgium https://t.co/k3mpXyK4zm,0.0,Negative,0.0
RT @BalorArtsCentre: GIG POSTPONEMENT: We regret to announce that Dylan Revisted will not be visiting us this Friday (July 6th) as schedule…,0.0,Negative,0.0
RT @StanM3: This is how Japan left the changing room after losing vs. Belgium. Spotless and with a ‘thank you’ note in Russian. These are t…,0.0,Negative,0.0
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
"RT @arandatristan3: If Belgium wins the World Cup, I’ll buy everyone who retweets this a Belgian Waffle.",0.2,Positive,0.3
"RT @TomFornelli: I guess we could call this the #WednesdayFour? Or we can just not call it anything, and instead you can read my rankings o…",0.0,Negative,0.0
