Tweet,Subjectivity,Label,Sentiment Polarity
"@LawlorDamian Just letting you know that Team Ireland beat out The Netherlands, Hong Kong, and Switzerland to place… https://t.co/U7WCBEUlVa",0.0,Negative,0.0
"@jacquihurley Just letting you know that Team Ireland beat out The Netherlands, Hong Kong, and Switzerland to place… https://t.co/e4mTLp8xJQ",0.0,Negative,0.0
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"Can you imagine One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22) is a nigerian by nigeria f… https://t.co/uG0Vy5Deqi",0.4,Positive,0.1
"World Cup Power Rankings, Round of 16

1. Brazil
2. France
3. Uruguay 
4. Croatia
5. Belgium
6. England 
7. Russia… https://t.co/6wR6eLXGKf",0.4,Negative,-0.2
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
@EduardoBfr2 @outrascoisamais @credin84 @____JcM The FIFA rankings are a joke. I think Switzerland are in the top 1… https://t.co/l8d3cnmFMj,0.5,Positive,0.5
PES | SWEDEN vs SWITZERLAND | FIFA World Cup 2018 | Full Match | amazing goals | Gameplay PC https://t.co/kOX86JHADl https://t.co/UVVOrDRSM7,0.7250000000000001,Positive,0.47500000000000003
"RT @ATLSportsHQ: 2018 FIFA World Cup Round of 16 Recap of Sweden-Switzerland and Colombia-England
By: @dino_ATL
#WorldCup
#2018FIFAWorldCup…",0.4,Negative,-0.2
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @FekirFanatic: Liverpool have signed Xherdan Shaqiri off Stoke City for a fee of €16m + bonuses, the player will take the Number 23 shir…",0.0,Negative,0.0
i missed it as well as i was watching World Cup games sweden Switzerland https://t.co/22QN1cqEat,0.0,Negative,0.0
"RT @RogerPielkeJr: “14 of 23 members of the Swiss team were either born outside of Switzerland or... offspring of immigrants...

&gt;3/4 of Fr…",0.05,Negative,0.0
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
RT @advdesk: Riots in Switzerland after the elmination from 2018 World Cup https://t.co/u3ZvSVf33H via @YouTube,0.0,Negative,0.0
RT @52YearsWorldCup: #GarethSouthgateWould listen to the latest episode of 52 Years World Cup Podcast and give it 5 stars on iTunes. Here i…,0.9,Positive,0.5
"RT @CarlosFansUK: Interview finishes 
""Carlos Marin from Spain.. no longer in the world cup""
""Urs Buhler from Switzerland.. no longer in th…",0.0,Negative,0.0
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @FekirFanatic: Liverpool have signed Xherdan Shaqiri off Stoke City for a fee of €16m + bonuses, the player will take the Number 23 shir…",0.0,Negative,0.0
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @Football_Naija: One of the young stars of the ongoing 2018 World Cup, Manuel Akanji (22), has disclosed that he was never contacted by…",0.4,Positive,0.1
"RT @FekirFanatic: Liverpool have signed Xherdan Shaqiri off Stoke City for a fee of €16m + bonuses, the player will take the Number 23 shir…",0.0,Negative,0.0
RT @52YearsWorldCup: #GarethSouthgateWould listen to the latest episode of 52 Years World Cup Podcast and give it 5 stars on iTunes. Here i…,0.9,Positive,0.5
#GarethSouthgateWould listen to the latest episode of 52 Years World Cup Podcast and give it 5 stars on iTunes. Her… https://t.co/eSYBswpeWv,0.9,Positive,0.5
"RT @ATLSportsHQ: 2018 FIFA World Cup Round of 16 Recap of Sweden-Switzerland and Colombia-England
By: @dino_ATL
#WorldCup
#2018FIFAWorldCup…",0.4,Negative,-0.2
"RT @FekirFanatic: Liverpool have signed Xherdan Shaqiri off Stoke City for a fee of €16m + bonuses, the player will take the Number 23 shir…",0.0,Negative,0.0
