Tweet,Subjectivity,Label,Sentiment Polarity
RT @robpattinsonww: WORLD CUP | LONDON | FAN PICTURES | Fan Snaps Pictures Of Robert Pattinson &amp; Friends In London Enjoying Last Night Worl…,0.3333333333333333,Positive,0.25
"RT @MarkBenton9: Congrats to England for winning their World Cup game yesterday. 
But do you remember that time America beat y’all in 1776?…",0.575,Positive,0.04999999999999999
"RT @PG8Testimonial: To Maradona 

Happy Wednesday ! 

Love Gazza xxxx

P.s Get you money on England to win the World Cup.... Footballs Comi…",0.6666666666666666,Positive,0.7666666666666666
Good read . . .  https://t.co/DiyRTdZ8OJ the game has to change.  It has become more about fakes than football @DanielSquizzato,0.5,Positive,0.26666666666666666
"@stevebrookstein @mconway70 Then they demonised Russian people so only few England fans made the trip to the World Cup, liars all of them.",0.3666666666666667,Negative,-0.06666666666666667
"RT @swedense: We are totally stunned by the amazing World Cup support from people outside Sweden. Thank you so much, it means the world to…",0.475,Positive,0.2
"RT @jeremycorbyn: There's a long way to go, but if England win the #WorldCup the Government should declare a public holiday as a day of nat…",0.2888888888888889,Positive,0.25
RT @GaryLineker: 23.6 million watched last night’s game on ITV. And that’s just in homes. Can’t imagine the real number. The country has go…,0.2555555555555556,Negative,-0.06666666666666667
RT @utdxtra: Jesse Lingard topped the running stats (15.3km) for England vs Colombia. This is the second furthest ran in the World Cup afte…,0.0,Negative,0.0
"RT @bet365: - 2018 set to be the hottest UK summer ever
- Harry Kane top of the goalscoring chart
- John Stones playing like Franz Beckenba…",0.5,Positive,0.5
RT @DPJHodges: *Breaking* Jeremy Corbyn has called for a bank holiday if England win the World Cup. And his spokesman Seumas Milne has call…,0.4,Positive,0.8
"@DisneyFoodBlog Missing the England World Cup quarter final to fly over on Saturday, it’s a sacrifice I’m willing t… https://t.co/t1YOlJNjPW",0.675,Positive,0.21250000000000002
"RT @PG8Testimonial: To Maradona 

Happy Wednesday ! 

Love Gazza xxxx

P.s Get you money on England to win the World Cup.... Footballs Comi…",0.6666666666666666,Positive,0.7666666666666666
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
RT @jonesyb: Hi if England win the world cup I'll get Tommy Robinson's face tattoo'd on my arse and also PayPal everyone who RTs this £10.…,0.4,Positive,0.8
"RT @PG8Testimonial: To Maradona 

Happy Wednesday ! 

Love Gazza xxxx

P.s Get you money on England to win the World Cup.... Footballs Comi…",0.6666666666666666,Positive,0.7666666666666666
"What I love so much about the world cup is how everybody is uniting over England, even those who dont normally care… https://t.co/xYKcAYzwBy",0.48333333333333334,Positive,0.2833333333333333
"RT @boblister_poole: Scottish fans start supporting SWEDEN ahead of England's next World Cup match. Ungrateful Scots, receiving Billions fr…",0.125,Positive,0.125
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
RT @utdxtra: Jesse Lingard topped the running stats (15.3km) for England vs Colombia. This is the second furthest ran in the World Cup afte…,0.0,Negative,0.0
"RT @PieRatio: After watching England-Colombia, I can confidently claim that the United States will have no further contribution to this Wor…",0.6666666666666667,Positive,0.25
RT @GaryLineker: 23.6 million watched last night’s game on ITV. And that’s just in homes. Can’t imagine the real number. The country has go…,0.2555555555555556,Negative,-0.06666666666666667
"RT @FootyAccums: Saturday 7th July: 

- England play in a World Cup quarter-final. 
- Kick-off is at 15:00 
- Expected heatwave. 

MY BODY…",0.4,Negative,-0.1
RT @utdxtra: Jesse Lingard topped the running stats (15.3km) for England vs Colombia. This is the second furthest ran in the World Cup afte…,0.0,Negative,0.0
"RT @youssefelhadidy: England fans thinking they’re winning the world cup after two wins against Panama and Tunisia, loss to Belgium and a d…",0.475,Positive,0.4
RT @GaryLineker: Difficult time? We’re absolutely thrilled that football and England are delivering such vast audiences. Who cares who ends…,0.8,Positive,0.024999999999999994
"RT @PieRatio: After watching England-Colombia, I can confidently claim that the United States will have no further contribution to this Wor…",0.6666666666666667,Positive,0.25
"RT @PG8Testimonial: To Maradona 

Happy Wednesday ! 

Love Gazza xxxx

P.s Get you money on England to win the World Cup.... Footballs Comi…",0.6666666666666666,Positive,0.7666666666666666
"RT @MuslimIQ: This is horrible. During the World Cup, Domestic Violence in England:
•Rose 38% when England lost
•Rose 26% when England won…",0.55,Negative,-0.5
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
"RT @VixMeldrew: It’s August.
Dani and Jack are married.
England have won the World Cup.
A statue of Georgia is erected in Trafalgar Square.…",0.25,Positive,0.25
RT @SkySportsNews: BREAKING: Bjorn Kuipers of the Netherlands to referee Saturday's World Cup quarter-final between @England and Sweden. #S…,0.0,Negative,0.0
