Tweet,Subjectivity,Label,Sentiment Polarity
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
RT @thefader: BTS are climbing the iTunes Mexico charts after South Korea’s World Cup win. https://t.co/YlSWCajQoa https://t.co/zRvbsfJ9dO,0.4,Positive,0.8
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
"RT @jaCkienaVa_: Mexico didn’t lose The World Cup, The World Cup lost Mexico https://t.co/X0wXAVvjhg",0.0,Negative,0.0
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
RT @iambeckyg: When you love your Brazilian fans but MÉXICO in the World Cup is life. #MOOD https://t.co/pyiNl22BiZ,0.6,Positive,0.5
I liked a @YouTube video https://t.co/OAaw6uDvqC Brazil v Mexico|2-0| 2018 FIFA World Cup Russia - Match 53 Review,0.8,Positive,0.6
Mexico losing the World Cup 😭 https://t.co/2tPjpN2XV1,0.0,Negative,0.0
"World Cup Power Rankings, Round of 16

1. Brazil
2. France
3. Uruguay 
4. Croatia
5. Belgium
6. England 
7. Russia… https://t.co/6wR6eLXGKf",0.4,Negative,-0.2
"RT @AngelDLC14: Mexico didn’t lose The World Cup, The World Cup lost Mexico https://t.co/R0f8Dvj4nT",0.0,Negative,0.0
"@damirsagolj Regards, I´m Marisol Rojas, @eleconomista coeditor in the sports section in México City. We are publis… https://t.co/Hp80A838f3",0.0,Negative,0.0
RT @sergioconor: Colombia and Mexico both deserve to go to the World Cup final and play it off like REAL men who don’t fall every 5 seconds…,0.65,Positive,0.1
"RT @Jin_Butterfly2: In conclusion, I'm just glad I'm home.

Also, I came back to the news that Mexico is out of the World Cup😭 (Congrats Br…",0.5,Positive,0.25
RT @anthonyerazo13: I’ve shown my support for mexico this past World Cup but if you want to use that word with out knowing the context of i…,0.25,Negative,-0.25
the song choices oh my god the world cup is going downhill now that mexico is out https://t.co/etBYBCeCBi,0.0,Negative,0.0
It was a Tough match for the Referee. The Columbians were in Fact not Robbed it was England who were Robbed in the… https://t.co/yRrDf0Oj0C,0.8333333333333334,Negative,-0.3888888888888889
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
