Tweet,Subjectivity,Label,Sentiment Polarity
"FIFA rebukes Maradona for slamming U.S. referee: FIFA says it ""strongly rebukes"" comments made by its ambassador Di… https://t.co/Xo3QuwsjQ4",0.7333333333333333,Positive,0.4333333333333333
"RT @5liveSport: ""I'd even ban Colombia from the next World Cup.""

Chris Waddle says Colombia's ""dirty tactics"" against #Eng were a ""disgrac…",0.4,Negative,-0.3
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
"RT @5liveSport: ""I'd even ban Colombia from the next World Cup.""

Chris Waddle says Colombia's ""dirty tactics"" against #Eng were a ""disgrac…",0.4,Negative,-0.3
"RT @5liveSport: ""I'd even ban Colombia from the next World Cup.""

Chris Waddle says Colombia's ""dirty tactics"" against #Eng were a ""disgrac…",0.4,Negative,-0.3
@Parker1982Rob Need more world cup? Watch Argentinal-Chile in the #FifaWorldCup2018 qualifiers… https://t.co/t7PYghGErX,0.5,Positive,0.5
' More than 24 million people watch England's penalty shootout win: Game as a whole seen by 16.5 million people on… https://t.co/ZJzxW5v2FM,0.42500000000000004,Positive,0.275
The Independent: England took on a South American side at their own game – and won https://t.co/xTeuYwW8xb… https://t.co/94SitBIEPi,0.38125,Positive,0.04999999999999999
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
"RT @rustyrockets: Coming Home? [Part 2 - the final part]
#Eng #ItsComingHome #WorldCup2018
Read: https://t.co/7ASROGI29Z https://t.co/GvI8y…",1.0,Negative,0.0
"RT @LidlUK: Dirtiest Team In All Of World Cup History: 

 20. It
 19. Would
 18. Be
 17. Massively
 16. Harsh
 15. To
 14. Judge
 13. Diffe…",0.7,Negative,-0.2
