Tweet,Subjectivity,Label,Sentiment Polarity
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"@BBH_Hyojin @exolsvotingiran @weareoneEXO https://t.co/WVHs4x7nah
please iran exol vote for exo on world cup",0.0,Negative,0.0
"RT @AaronBastani: My dad came from a country which had a coup orchestrated by British secret services (Iran).

He would cry tears of joy if…",0.3,Positive,0.13333333333333333
What wiv Saudi..Iran..Eygpt...Tunisia...and Morocco out of this world cup.........Are we the only Muslim country le… https://t.co/Cf9tNPgQel,1.0,Negative,0.0
"Soccer diplomacy: Netanyahu and Putin to discuss Iran, Syria at World Cup | The Jerusalem post https://t.co/1qocW89d2f",0.0,Negative,0.0
Find out where to watch live: https://t.co/ckQi5vgeG4 More match highlights: More from Russia 2018: More World Cup… https://t.co/zgLApUkzso,0.5,Positive,0.40909090909090906
IRAN 2-0 UZBEKISTAN – 2018 FIFA World Cup Qualifiers All Goals &amp; Highlight 2017 HD https://t.co/tyrOtcPLYN https://t.co/8YEUAKjXNv,0.0,Negative,0.0
@CalumWright2 Only time Scotland will get into a World Cup is when Iran play Brunei and the scoreboard reads Irn-Bru,1.0,Negative,0.0
"Soccer diplomacy: Netanyahu and Putin to discuss Iran, Syria at World Cup - The Jerusalem Post https://t.co/SBSbx1A0Zl",0.0,Negative,0.0
New post (Korea Republic vs Iran (2018 FIFA World Cup Qualifiers)) has been published on Fifa World Cup -… https://t.co/aWYvZRk8V9,0.45454545454545453,Positive,0.13636363636363635
LINEUPS – IR IRAN V PORTUGAL – MATCH 35 @ 2018 FIFA World Cup™ https://t.co/c4t3vT2JbP https://t.co/yOPz6C4LB1,0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @AaronBastani: My dad came from a country which had a coup orchestrated by British secret services (Iran).

He would cry tears of joy if…",0.3,Positive,0.13333333333333333
"RT @AaronBastani: My dad came from a country which had a coup orchestrated by British secret services (Iran).

He would cry tears of joy if…",0.3,Positive,0.13333333333333333
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"@Sbeita33 Here's my interview with Arash Noamouz I mentioned! Thanks again for being so kind mate.
I asked him his… https://t.co/BsFlvxzRfo",0.55,Positive,0.4
RT @Dan_Turner_93: The nearest Scotland will get to another World Cup is if Iran played Brunei and the scoreboard said IRN - BRU,0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
@DavidAmoyal @CalcioLandPod @SerieA_TIM What players who did well during the World Cup but didn’t necessarily make… https://t.co/jhBk30lRc2,1.0,Negative,0.0
"@TheMossadIL . Please agency, award this country some rain(from Iran cloud loot) and a qualification to the next wo… https://t.co/lvDCkOTZbG",0.0,Negative,0.0
"Football diplomacy: Netanyahu to attend World Cup, meet Putin in Moscow: The prime minister will be visiting with P… https://t.co/ixqzbvn6ja",0.0,Negative,0.0
"RT @AJEnglish: In Iran, women still aren't allowed to attend football games in stadiums, but there are signs of a change. https://t.co/cNI0…",0.0,Negative,0.0
"RT @AaronBastani: My dad came from a country which had a coup orchestrated by British secret services (Iran).

He would cry tears of joy if…",0.3,Positive,0.13333333333333333
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
"RT @baris_kezer: In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), who have…",0.0,Negative,0.0
RT @SkyNewsNaz: @AlanBattison @skysarahjane @England Yes! I support Iran &amp; I support England. What's your point? My parents are Iranian &amp; I…,0.0,Negative,0.0
"In my opinion, together with Cüneyt Çakır, the two referees Alireza Faghani (Iran) and Malang Diedhiou (Senegal), w… https://t.co/VQPuEWhBw5",0.0,Negative,0.0
"RT @EXOVotingSquad: @FIFAWorldCup Fifa World Cup is not about love but passion for Soccer, dreams, crossing boundary and fighting for one's…",0.6,Positive,0.5
"RT @intexolteam: [!!] EXO-L vote for EXO - Power to be played in World Cup games in stadium. 

Fighting Go Go 💪🏽
We got that power 👊🏽
@wear…",1.0,Negative,-1.0
FIFA World Cup Russia 2018™ Boys’ Iran Player Silhouette T-Shirt https://t.co/rwML1aR49i https://t.co/DxJ3VJmGEf,0.0,Negative,0.0
