Tweet,Subjectivity,Label,Sentiment Polarity
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @bet365: - 2018 set to be the hottest UK summer ever
- Harry Kane top of the goalscoring chart
- Harry Maguire playing like Paolo Maldin…",0.5,Positive,0.5
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
"RT @FootyyWorld: 🇫🇷 1998: France WIN World Cup
🇫🇷 2002: France OUT in Group Stage

🇮🇹 2006: Italy WIN World Cup
🇮🇹 2010: Italy OUT in Group…",0.4,Positive,0.8
"RT @sid_lambert: This is wonderful. #OnThisDay in 1990 England faced West Germany in the World Cup semi-Final.

This is the BBC intro to th…",1.0,Positive,1.0
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
RT @VictoriaMcCab11: Began the day with a World Cup theme session 🇦🇷🏴󠁧󠁢󠁥󠁮󠁧󠁿 and ended the day with a game vs Germany 🇩🇪 an honour to captai…,0.4,Negative,-0.4
RT @jeonswifts: Its better than hearing the power rangers playing. Mexico went and heard Fake Love after advancing once Korea beat Germany.…,0.7000000000000001,Positive,0.16666666666666666
Germany is dreaming of the World Cup Trophy and the 5th title in Russia https://t.co/LUlwCVXJax https://t.co/kbJu9w0wuE,0.0,Negative,0.0
Germany is dreaming of the World Cup Trophy and the 5th title in Russia https://t.co/tXpzMwDyXs https://t.co/oLH1PEJHKf,0.0,Negative,0.0
Germany is dreaming of the World Cup Trophy and the 5th title in Russia https://t.co/PYpxMswG0N https://t.co/uLdZcrwZ5I,0.0,Negative,0.0
"RT @sid_lambert: This is wonderful. #OnThisDay in 1990 England faced West Germany in the World Cup semi-Final.

This is the BBC intro to th…",1.0,Positive,1.0
Germany is dreaming of the World Cup Trophy and the 5th title in Russia https://t.co/IRxOODFic7 https://t.co/Y4ZpZwQUM3,0.0,Negative,0.0
"RT @FootballFunnnys: Germany, Argentina, Portugal and Spain all eliminated from the World Cup. 

It’s coming home. https://t.co/qmMNZzq1Nr",0.0,Negative,0.0
"RT @bet365: - 2018 set to be the hottest UK summer ever
- Harry Kane top of the goalscoring chart
- Harry Maguire playing like Paolo Maldin…",0.5,Positive,0.5
"RT @FutbolBible: Since there is no World Cup on today, watch this video of Xavi vs Germany in World Cup 2010. Masterclass, pure genius. #Wo…",0.5,Positive,0.21428571428571427
RT @scottishcanoe: Can the Scottish athletes add to their World Cup medal totals this weekend at the Slalom World Cup 3 6th -8th July in Au…,0.0,Negative,0.0
