Tweet,Subjectivity,Label,Sentiment Polarity
"RT @FootballFunnnys: One of these teams will be in the World Cup final: 

🇷🇺 - Russia
🇭🇷 - Croatia
🇩🇰 - Denmark
🇨🇭 - Switzerland
🇸🇪 - Swede…",1.0,Negative,0.0
Pochettino must be sat there watching this World Cup like the proudest Dad in the land right now.. Eriksen did his… https://t.co/DU6idBLvaR,0.5357142857142857,Positive,0.2857142857142857
I added a video to a @YouTube playlist https://t.co/Hay6GWVg8G Iceland vs Denmark - FIFA 18 World Cup,0.0,Negative,0.0
I added a video to a @YouTube playlist https://t.co/GRu9WOBvx2 Denmark vs Australia - FIFA 18 World Cup,0.0,Negative,0.0
RT @IanStaffs: Just worked out that if England can get past Colombia (probable) then either Sweden or Switzerland in the quarters (very doa…,0.275,Negative,-0.024999999999999994
"WORLD CUP 
Choose your sign up bonus 
and receive up to $1000 
for your first deposit. 
New customers only 
Offers… https://t.co/m7dKImJoTX",0.5959595959595959,Positive,0.12878787878787878
"WORLD CUP 
Choose your sign up bonus 
and receive up to $1000 
for your first deposit. 
New customers only 
Offers… https://t.co/MKfV4reIBT",0.5959595959595959,Positive,0.12878787878787878
"WORLD CUP 
Choose your sign up bonus 
and receive up to $1000 
for your first deposit. 
New customers only 
Offers… https://t.co/JYRLpyffFN",0.5959595959595959,Positive,0.12878787878787878
"WORLD CUP 
Choose your sign up bonus 
and receive up to $1000 
for your first deposit. 
New customers only 
Offers… https://t.co/YM7USeWkCa",0.5959595959595959,Positive,0.12878787878787878
"WORLD CUP 
Choose your sign up bonus 
and receive up to $1000 
for your first deposit. 
New customers only 
Offers… https://t.co/5083PhLcr4",0.5959595959595959,Positive,0.12878787878787878
Croatia Vs Denmark - FIFA World cup Rusia 2018 Round of 16: https://t.co/CRMYJ5psun via @YouTube,0.4,Negative,-0.2
"RT @PatrickTimmons1: Two penalty shootouts today with 8 saved in total, including in regular time. The hosts knock out 2010's winners &amp; Pet…",0.41346153846153844,Negative,0.0
"@daleEFC1992 Dale, Denmark are a very good side. No mugs they were undefeated in 19 games going into that game.

I… https://t.co/gGDr1iGmTy",0.5900000000000001,Positive,0.25499999999999995
Was watching a world cup game another day believe it was Croatia - Denmark and Russians in the stadium were screami… https://t.co/JH5Y92f9JL,0.4,Negative,-0.4
I'd rather watch that most boring France vs Denmark match so far at this world cup than Isibaya 😤,0.8333333333333334,Negative,-0.13333333333333333
FIFA World Cup 2018 – Croatia Beat Denmark on Penalties – Relive the Goals and Winning Moment… https://t.co/Hj0UoRlkpW,0.75,Positive,0.5
"A similar list in that I have watched these players before and irrespective of previous impressions, have been impr… https://t.co/YhKWDK6JtO",0.2833333333333333,Negative,-0.08333333333333333
"Not just footie, you see? MT @BritTri: There is so much going on this weekend from a multisport festival in Denmark… https://t.co/F9DkR3umnV",0.2,Positive,0.2
RT @ReutersWorld: Taking shots on the sidelines: @poliv2320 captures pitchside photographers at the #WorldCup as they wait for players befo…,0.0,Negative,0.0
"RT @OptaJoe: 4 - Croatia v Denmark is only the second match in World Cup history to see both teams score inside four minutes, after Argenti…",0.5,Negative,0.0
FIFA World Cup Russia 2018™ Juniors’ Denmark Ball V-Neck T-Shirt https://t.co/72gCPL49ih https://t.co/L13BiPin7U,0.0,Negative,0.0
FIFA World Cup Russia 2018™ Juniors’ Denmark Ball V-Neck T-Shirt https://t.co/aJpYU7BZz7 https://t.co/1mZC5vKaJl,0.0,Negative,0.0
FIFA World Cup Russia 2018™ Juniors’ Denmark Ball V-Neck T-Shirt https://t.co/wnA2YTVmt7 https://t.co/ErCrcsZtR8,0.0,Negative,0.0
FIFA World Cup Russia 2018™ Juniors’ Denmark Ball V-Neck T-Shirt https://t.co/cGdznlYjXR https://t.co/yMwWyUdi08,0.0,Negative,0.0
Croatia vs Denmark 1-1 (3-2)All Goals And Extended Highlights - World Cup 2018 @dailymotion - https://t.co/864AlOrgFL,0.0,Negative,0.0
What a world cup   #colombia    #col  #Den It great    #Denmark  #RussiaVsSpain   #CRO  #CroatiavsDenmark… https://t.co/s5JAW1GPbD,0.75,Positive,0.8
"Come to think of it, imagine England winning the World Cup and being a Palace fan who is in Denmark/Sweden for the… https://t.co/DWxERyNKBe",0.75,Positive,0.5
"@CBSNews CBS News I have always respected you, but this is an insult worse than death. You put the Croatian flag ne… https://t.co/Bre2KGAFK7",0.6,Negative,-0.4
"There is so much going on this weekend from a multisport festival in Denmark, ITU and ETU races in Hungary and Spai… https://t.co/w6VeF8dOeb",0.2,Positive,0.2
RT @gerrypimm: Had this in 2002 world cup coming back from Portugal when we beat Denmark 3-0. Similar cheers but no-one thought it was comi…,0.2,Negative,0.0
RT @XavsFutbol: Why are Liverpool fans taking the piss out of Ramos crying post World Cup elimination? Are we going to pretend Salah didn’t…,0.6,Negative,-0.2
@forker_mark @tomwalters_4 @DavidMeyler7 @swazorodgers @donalrodgers @JHenderson @rodgers09 Eriksen is the only rea… https://t.co/E4sitQlsk7,1.0,Negative,0.0
